65.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,FINEST;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
15:26:06.0 (78885718)|VARIABLE_ASSIGNMENT|[58]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006HupEAE"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001cN1SAAU","TREX1__TP2StoredAccount__c":"a83cf0000001wtBAAQ","TREX1__Transaction_Line_Item__c":"a3Dcf0000006HupEAE","TREX1__TP2StoredAccount__r":{"TPAY2__SA_CardScheme__c":"Visa","Id":"a83cf0000001wtBAAQ","TPAY2__SA_ExpirationMonth__c":"07","TPAY2__SA_ExpirationYear__c":"35","TPAY2__SA_LastFourCardNumber__c":"1111","TPAY2__SA_Alias__c":"Muffin's Visa"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000B0CnAAK","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001cN1SAAU","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785530"},"TREX1__Amount__c":-51.00,"Name":"BS-0001365148"}|0x7a47abe0
15:26:06.0 (78894450)|STATEMENT_EXECUTE|[58]
15:26:06.0 (78903313)|STATEMENT_EXECUTE|[59]
15:26:06.0 (78904199)|STATEMENT_EXECUTE|[63]
15:26:06.0 (78918044)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (78924306)|HEAP_ALLOCATE|[58]|Bytes:5
15:26:06.0 (78929674)|HEAP_ALLOCATE|[58]|Bytes:52
15:26:06.0 (78932620)|VARIABLE_SCOPE_BEGIN|[58]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (79073598)|VARIABLE_ASSIGNMENT|[58]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006HuxEAE"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001cN1TAAU","TREX1__TP2StoredAccount__c":"a83cf0000002185AAA","TREX1__Transaction_Line_Item__c":"a3Dcf0000006HuxEAE","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Pompompurin ACH","Id":"a83cf0000002185AAA"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000B0CoAAK","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001cN1TAAU","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785531"},"TREX1__Amount__c":-51.00,"Name":"BS-0001365149"}|0x27154713
15:26:06.0 (79082024)|STATEMENT_EXECUTE|[58]
15:26:06.0 (79090461)|STATEMENT_EXECUTE|[59]
15:26:06.0 (79091507)|STATEMENT_EXECUTE|[63]
15:26:06.0 (79104800)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (79111267)|HEAP_ALLOCATE|[58]|Bytes:5
15:26:06.0 (79116274)|HEAP_ALLOCATE|[58]|Bytes:52
15:26:06.0 (79119039)|VARIABLE_SCOPE_BEGIN|[58]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (79242929)|VARIABLE_ASSIGNMENT|[58]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006Hz5EAE"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001cPHlAAM","TREX1__TP2StoredAccount__c":"a838W000000kP73QAE","TREX1__Transaction_Line_Item__c":"a3Dcf0000006Hz5EAE","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Marin Child Care Cou (19 more) ...","Id":"a838W000000kP73QAE"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000B0RJAA0","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001cPHlAAM","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785535"},"TREX1__Amount__c":657.00,"Name":"BS-0001365154"}|0xd20a539
15:26:06.0 (79250406)|STATEMENT_EXECUTE|[58]
15:26:06.0 (79258649)|STATEMENT_EXECUTE|[59]
15:26:06.0 (79259521)|STATEMENT_EXECUTE|[60]
15:26:06.0 (79265783)|HEAP_ALLOCATE|[60]|Bytes:4
15:26:06.0 (79273219)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (79275239)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (79278083)|STATEMENT_EXECUTE|[61]
15:26:06.0 (79285839)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (79288912)|STATEMENT_EXECUTE|[63]
15:26:06.0 (79300973)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (79306734)|HEAP_ALLOCATE|[58]|Bytes:5
15:26:06.0 (79311514)|HEAP_ALLOCATE|[58]|Bytes:52
15:26:06.0 (79314321)|VARIABLE_SCOPE_BEGIN|[58]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (79435819)|VARIABLE_ASSIGNMENT|[58]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006Hz6EAE"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001cPHmAAM","TREX1__TP2StoredAccount__c":"a838W000000kP73QAE","TREX1__Transaction_Line_Item__c":"a3Dcf0000006Hz6EAE","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Marin Child Care Cou (19 more) ...","Id":"a838W000000kP73QAE"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000B0RKAA0","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001cPHmAAM","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785536"},"TREX1__Amount__c":657.00,"Name":"BS-0001365155"}|0x2a402f02
15:26:06.0 (79443267)|STATEMENT_EXECUTE|[58]
15:26:06.0 (79451013)|STATEMENT_EXECUTE|[59]
15:26:06.0 (79451889)|STATEMENT_EXECUTE|[60]
15:26:06.0 (79456879)|HEAP_ALLOCATE|[60]|Bytes:4
15:26:06.0 (79463267)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (79465137)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (79467835)|STATEMENT_EXECUTE|[61]
15:26:06.0 (79474671)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (79477640)|STATEMENT_EXECUTE|[63]
15:26:06.0 (79489277)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (79495080)|HEAP_ALLOCATE|[58]|Bytes:5
15:26:06.0 (79500103)|HEAP_ALLOCATE|[58]|Bytes:52
15:26:06.0 (79502920)|VARIABLE_SCOPE_BEGIN|[58]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (79620395)|VARIABLE_ASSIGNMENT|[58]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006I1AEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001cPHmAAM","TREX1__TP2StoredAccount__c":"a838W000000kP73QAE","TREX1__Transaction_Line_Item__c":"a3Dcf0000006I1AEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Marin Child Care Cou (19 more) ...","Id":"a838W000000kP73QAE"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000B0SvAAK","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001cPHmAAM","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785536"},"TREX1__Amount__c":-131.40,"Name":"BS-0001365160"}|0x6d9f8901
15:26:06.0 (79627799)|STATEMENT_EXECUTE|[58]
15:26:06.0 (79635684)|STATEMENT_EXECUTE|[59]
15:26:06.0 (79636553)|STATEMENT_EXECUTE|[63]
15:26:06.0 (79648685)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (79655069)|HEAP_ALLOCATE|[58]|Bytes:5
15:26:06.0 (79659589)|HEAP_ALLOCATE|[58]|Bytes:44
15:26:06.0 (79662238)|VARIABLE_SCOPE_BEGIN|[58]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (79761074)|VARIABLE_ASSIGNMENT|[58]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006KnFEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001cx3JAAQ","TREX1__Transaction_Line_Item__c":"a3Dcf0000006KnFEAU","TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000BRcnAAG","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001cx3JAAQ","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785564"},"TREX1__Amount__c":245.00,"Name":"BS-0001365217"}|0x603f767e
15:26:06.0 (79767518)|STATEMENT_EXECUTE|[58]
15:26:06.0 (79775154)|STATEMENT_EXECUTE|[59]
15:26:06.0 (79776079)|STATEMENT_EXECUTE|[60]
15:26:06.0 (79780784)|HEAP_ALLOCATE|[60]|Bytes:4
15:26:06.0 (79787015)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (79789054)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (79791781)|STATEMENT_EXECUTE|[61]
15:26:06.0 (79798488)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (79801310)|STATEMENT_EXECUTE|[63]
15:26:06.0 (79813066)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (79818940)|HEAP_ALLOCATE|[58]|Bytes:5
15:26:06.0 (79823500)|HEAP_ALLOCATE|[58]|Bytes:44
15:26:06.0 (79826370)|VARIABLE_SCOPE_BEGIN|[58]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (79927510)|VARIABLE_ASSIGNMENT|[58]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006Ks5EAE"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001cx89AAA","TREX1__Transaction_Line_Item__c":"a3Dcf0000006Ks5EAE","TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000DypZAAS","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001cx89AAA","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785567"},"TREX1__Amount__c":230.00,"Name":"BS-0001365278"}|0x68be0e2d
15:26:06.0 (79935275)|STATEMENT_EXECUTE|[58]
15:26:06.0 (79942783)|STATEMENT_EXECUTE|[59]
15:26:06.0 (79943673)|STATEMENT_EXECUTE|[60]
15:26:06.0 (79948318)|HEAP_ALLOCATE|[60]|Bytes:4
15:26:06.0 (79954918)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (79956695)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (79959425)|STATEMENT_EXECUTE|[61]
15:26:06.0 (79965887)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (79968728)|STATEMENT_EXECUTE|[63]
15:26:06.0 (79980327)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (79986320)|HEAP_ALLOCATE|[58]|Bytes:5
15:26:06.0 (79990553)|HEAP_ALLOCATE|[58]|Bytes:52
15:26:06.0 (79993291)|VARIABLE_SCOPE_BEGIN|[58]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (80175455)|VARIABLE_ASSIGNMENT|[58]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006Ks5EAE"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001cx89AAA","TREX1__TP2StoredAccount__c":"a83cf0000001vM1AAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006Ks5EAE","TREX1__TP2StoredAccount__r":{"TPAY2__SA_CardScheme__c":"Visa","Id":"a83cf0000001vM1AAI","TPAY2__SA_ExpirationMonth__c":"12","TPAY2__SA_ExpirationYear__c":"39","TPAY2__SA_LastFourCardNumber__c":"1111","TPAY2__SA_Alias__c":"Pompompurin's Visa"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000DypaAAC","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001cx89AAA","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785567"},"TREX1__Amount__c":100.00,"Name":"BS-0001365279"}|0x432d0407
15:26:06.0 (80186263)|STATEMENT_EXECUTE|[58]
15:26:06.0 (80196620)|STATEMENT_EXECUTE|[59]
15:26:06.0 (80197646)|STATEMENT_EXECUTE|[63]
15:26:06.0 (80212747)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (80220323)|HEAP_ALLOCATE|[58]|Bytes:5
15:26:06.0 (80225655)|HEAP_ALLOCATE|[58]|Bytes:52
15:26:06.0 (80228600)|VARIABLE_SCOPE_BEGIN|[58]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (80352785)|VARIABLE_ASSIGNMENT|[58]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006O9KEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001dnRhAAI","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006O9KEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000DwkYAAS","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001dnRhAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785575"},"TREX1__Amount__c":69.00,"Name":"BS-0001365267"}|0x526b4ae2
15:26:06.0 (80361694)|STATEMENT_EXECUTE|[58]
15:26:06.0 (80369350)|STATEMENT_EXECUTE|[59]
15:26:06.0 (80370305)|STATEMENT_EXECUTE|[60]
15:26:06.0 (80375677)|HEAP_ALLOCATE|[60]|Bytes:4
15:26:06.0 (80383263)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (80385437)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (80388285)|STATEMENT_EXECUTE|[61]
15:26:06.0 (80395901)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (80398797)|STATEMENT_EXECUTE|[63]
15:26:06.0 (80410572)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (80416518)|HEAP_ALLOCATE|[58]|Bytes:5
15:26:06.0 (80421198)|HEAP_ALLOCATE|[58]|Bytes:52
15:26:06.0 (80423997)|VARIABLE_SCOPE_BEGIN|[58]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (80559980)|VARIABLE_ASSIGNMENT|[58]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006O9KEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001dnRhAAI","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006O9KEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000NpJZAA0","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001dnRhAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785575"},"TREX1__Amount__c":98.00,"Name":"BS-0001365618"}|0x49fc4a57
15:26:06.0 (80569960)|STATEMENT_EXECUTE|[58]
15:26:06.0 (80580290)|STATEMENT_EXECUTE|[59]
15:26:06.0 (80581536)|STATEMENT_EXECUTE|[63]
15:26:06.0 (80599057)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (80608406)|HEAP_ALLOCATE|[58]|Bytes:5
15:26:06.0 (80616015)|HEAP_ALLOCATE|[58]|Bytes:52
15:26:06.0 (80619092)|VARIABLE_SCOPE_BEGIN|[58]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (80752330)|VARIABLE_ASSIGNMENT|[58]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006O9KEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001dnRhAAI","TREX1__TP2StoredAccount__c":"a83cf0000001wtBAAQ","TREX1__Transaction_Line_Item__c":"a3Dcf0000006O9KEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_CardScheme__c":"Visa","Id":"a83cf0000001wtBAAQ","TPAY2__SA_ExpirationMonth__c":"07","TPAY2__SA_ExpirationYear__c":"35","TPAY2__SA_LastFourCardNumber__c":"1111","TPAY2__SA_Alias__c":"Muffin's Visa"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000NpJaAAK","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001dnRhAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785575"},"TREX1__Amount__c":500.00,"Name":"BS-0001365619"}|0x51abea23
15:26:06.0 (80760594)|STATEMENT_EXECUTE|[58]
15:26:06.0 (80768508)|STATEMENT_EXECUTE|[59]
15:26:06.0 (80769435)|STATEMENT_EXECUTE|[63]
15:26:06.0 (80783139)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (80789531)|HEAP_ALLOCATE|[58]|Bytes:5
15:26:06.0 (80795195)|HEAP_ALLOCATE|[58]|Bytes:52
15:26:06.0 (80799758)|VARIABLE_SCOPE_BEGIN|[58]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (81007433)|VARIABLE_ASSIGNMENT|[58]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006OpGEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001dvInAAI","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006OpGEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000DUptAAG","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001dvInAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785579"},"TREX1__Amount__c":334.00,"Name":"BS-0001365243"}|0x7a0dc12d
15:26:06.0 (81022888)|STATEMENT_EXECUTE|[58]
15:26:06.0 (81040633)|STATEMENT_EXECUTE|[59]
15:26:06.0 (81042078)|STATEMENT_EXECUTE|[60]
15:26:06.0 (81052521)|HEAP_ALLOCATE|[60]|Bytes:4
15:26:06.0 (81066955)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (81071153)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (81075670)|STATEMENT_EXECUTE|[61]
15:26:06.0 (81091559)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (81097068)|STATEMENT_EXECUTE|[63]
15:26:06.0 (81120109)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (81131660)|HEAP_ALLOCATE|[58]|Bytes:5
15:26:06.0 (81140962)|HEAP_ALLOCATE|[58]|Bytes:52
15:26:06.0 (81146458)|VARIABLE_SCOPE_BEGIN|[58]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (81366174)|VARIABLE_ASSIGNMENT|[58]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006OqsEAE"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001duhjAAA","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006OqsEAE","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000DVdtAAG","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001duhjAAA","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785581"},"TREX1__Amount__c":700.00,"Name":"BS-0001365246"}|0x7239a8d4
15:26:06.0 (81378400)|STATEMENT_EXECUTE|[58]
15:26:06.0 (81390809)|STATEMENT_EXECUTE|[59]
15:26:06.0 (81391721)|STATEMENT_EXECUTE|[60]
15:26:06.0 (81398919)|HEAP_ALLOCATE|[60]|Bytes:4
15:26:06.0 (81408159)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (81412645)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (81415839)|STATEMENT_EXECUTE|[61]
15:26:06.0 (81425281)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (81428224)|STATEMENT_EXECUTE|[63]
15:26:06.0 (81444870)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (81452956)|HEAP_ALLOCATE|[58]|Bytes:5
15:26:06.0 (81458944)|HEAP_ALLOCATE|[58]|Bytes:52
15:26:06.0 (81462381)|VARIABLE_SCOPE_BEGIN|[58]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (81596736)|VARIABLE_ASSIGNMENT|[58]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006Q4gEAE"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001e1GAAAY","TREX1__TP2StoredAccount__c":"a838W000000kOw4QAE","TREX1__Transaction_Line_Item__c":"a3Dcf0000006Q4gEAE","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Wu Yee Children's Se (21 more) ...","Id":"a838W000000kOw4QAE"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000DiPpAAK","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001e1GAAAY","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785584"},"TREX1__Amount__c":425.00,"Name":"BS-0001365249"}|0x593cfa36
15:26:06.0 (81604831)|STATEMENT_EXECUTE|[58]
15:26:06.0 (81612565)|STATEMENT_EXECUTE|[59]
15:26:06.0 (81613456)|STATEMENT_EXECUTE|[60]
15:26:06.0 (81618536)|HEAP_ALLOCATE|[60]|Bytes:4
15:26:06.0 (81625858)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (81627761)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (81630566)|STATEMENT_EXECUTE|[61]
15:26:06.0 (81642429)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:26:06.0 (81645639)|STATEMENT_EXECUTE|[63]
15:26:06.0 (81657821)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
